,recoded_id,X,dob,birth_year,genetic_group,feed_group,amp_305_lactation,cull_date,cull_reason,cull_category,herd_life,sample_date,rltl,tel_sample_no,residual_rltl_t,residual_rltl_tminus1,diff_rltl_res,sample_interval,change_at_t_1,abs_diff_rltl_res,age_d,age_m,age_y,live_wgt,cond_score,health_event_2week,health_event_fertil_all,health_event_mastitis_all,health_event_lame_all,sample_year,average_resid,rltl_change,abs_rltl_change,AgeGroup,av_rltl_1_res,SamplesPerAnimal,Animal_No,atrr_rate_per_year
577,4662,396,26/07/2012,2012,S,NULL,NULL,14/08/2014,REPRODUCTIVE DISORDER,Fertility & Reproduction,749,06/08/2012,0.948326917,1,-0.050468696,NULL,NULL,NULL,NULL,NULL,11,0,0,NULL,NULL,0,NULL,NULL,NULL,2012,-0.136232566,-0.046555961,0.117623728,young,-0.214648385,3,123,NULL
578,4662,397,26/07/2012,2012,S,NULL,NULL,14/08/2014,REPRODUCTIVE DISORDER,Fertility & Reproduction,749,07/03/2013,0.839561547,2,-0.214648385,-0.050468696,-0.164179689,213,NULL,0.164179689,224,7,1,NULL,NULL,0,NULL,NULL,NULL,2013,-0.136232566,-0.046555961,0.117623728,young,-0.214648385,3,123,-0.281340782
579,4662,398,26/07/2012,2012,S,NULL,NULL,14/08/2014,REPRODUCTIVE DISORDER,Fertility & Reproduction,749,14/08/2014,1.118727194,3,-0.143580618,-0.214648385,0.071067767,525,-0.164179689,0.071067767,749,25,2,NULL,NULL,0,NULL,NULL,NULL,2014,-0.136232566,-0.046555961,0.117623728,older,-0.214648385,3,123,0.049409019
574,4609,371,02/06/2011,2011,C,1,NULL,06/06/2013,FOOT/LEG PROBLEMS,Lameness,735,13/06/2011,0.934248916,1,-0.127905279,NULL,NULL,NULL,NULL,NULL,11,0,0,NULL,2.25,0,NULL,NULL,NULL,2011,-0.069896506,0.067223981,0.067223981,young,-0.088326921,3,122,NULL
575,4609,372,02/06/2011,2011,C,1,NULL,06/06/2013,FOOT/LEG PROBLEMS,Lameness,735,23/03/2012,1.061182722,2,-0.088326921,-0.127905279,0.039578358,284,NULL,0.039578358,295,10,1,NULL,2.25,0,NULL,NULL,NULL,2012,-0.069896506,0.067223981,0.067223981,young,-0.088326921,3,122,0.050866552
576,4609,373,02/06/2011,2011,C,1,NULL,06/06/2013,FOOT/LEG PROBLEMS,Lameness,735,15/04/2013,1.084156816,3,0.006542682,-0.088326921,0.094869603,388,0.039578358,0.094869603,683,22,2,NULL,2.25,0,NULL,NULL,NULL,2013,-0.069896506,0.067223981,0.067223981,older,-0.088326921,3,122,0.089245889
570,4607,1095,18/04/2011,2011,S,1,10567.43333,14/12/2016,MASTITIS,Mastitis,2067,27/04/2011,0.979861134,1,-0.102019797,NULL,NULL,NULL,NULL,NULL,9,0,0,NULL,2.25,0,NULL,NULL,NULL,2011,-0.194225371,-0.080592839,0.255691171,young,-0.296865435,4,121,NULL
571,4607,1096,18/04/2011,2011,S,1,10567.43333,14/12/2016,MASTITIS,Mastitis,2067,23/03/2012,0.796141361,2,-0.296865435,-0.102019797,-0.194845638,331,NULL,0.194845638,340,11,1,NULL,2.25,0,NULL,NULL,NULL,2012,-0.194225371,-0.080592839,0.255691171,young,-0.296865435,4,121,-0.214859994
572,4607,1097,18/04/2011,2011,S,1,10567.43333,14/12/2016,MASTITIS,Mastitis,2067,07/03/2013,1.023589562,3,-0.034217938,-0.296865435,0.262647497,349,-0.194845638,0.262647497,689,23,2,NULL,2.25,0,NULL,NULL,NULL,2013,-0.194225371,-0.080592839,0.255691171,older,-0.296865435,4,121,0.274688643
573,4607,1098,18/04/2011,2011,S,1,10567.43333,14/12/2016,MASTITIS,Mastitis,2067,13/05/2014,0.769452782,4,-0.343798315,-0.034217938,-0.309580377,432,0.262647497,0.309580377,1121,37,3,NULL,2,0,NULL,NULL,NULL,2014,-0.194225371,-0.080592839,0.255691171,older,-0.296865435,4,121,-0.261566754
566,4529,151,17/02/2011,2011,C,1,9812.4,23/08/2014,MASTITIS,Mastitis,1283,22/02/2011,1.091655495,1,-0.01317869,NULL,NULL,NULL,NULL,NULL,5,0,0,NULL,2.5,0,1,1,1,2011,-0.103595859,-0.011813968,0.132246385,young,-0.22926922,4,120,NULL
567,4529,152,17/02/2011,2011,C,1,9812.4,23/08/2014,MASTITIS,Mastitis,1283,23/03/2012,0.880729365,2,-0.22926922,-0.01317869,-0.21609053,395,NULL,0.21609053,400,13,1,NULL,2.5,0,1,1,1,2012,-0.103595859,-0.011813968,0.132246385,older,-0.22926922,4,120,-0.199678591
568,4529,153,17/02/2011,2011,C,1,9812.4,23/08/2014,MASTITIS,Mastitis,1283,07/03/2013,0.944217653,3,-0.123314931,-0.22926922,0.105954289,349,-0.21609053,0.105954289,749,25,2,NULL,2.5,0,1,1,1,2013,-0.103595859,-0.011813968,0.132246385,older,-0.22926922,4,120,0.110811792
569,4529,154,17/02/2011,2011,C,1,9812.4,23/08/2014,MASTITIS,Mastitis,1283,15/05/2014,1.02036619,4,-0.048620595,-0.123314931,0.074694336,434,0.105954289,0.074694336,1183,39,3,NULL,2.5,0,1,1,1,2014,-0.103595859,-0.011813968,0.132246385,older,-0.22926922,4,120,0.062818969
562,4440,1295,22/05/2011,2011,C,2,4660.466667,15/04/2016,OTHER/SURPLUS,Herd management,1790,30/05/2011,1.278000872,1,0.089884339,NULL,NULL,NULL,NULL,NULL,8,0,0,NULL,2,0,NULL,NULL,NULL,2011,0.131433816,-0.018537222,0.130579712,young,0.257948074,4,119,NULL
563,4440,1296,22/05/2011,2011,C,2,4660.466667,15/04/2016,OTHER/SURPLUS,Herd management,1790,23/03/2012,1.253023696,2,0.257948074,0.089884339,0.168063735,298,NULL,0.168063735,306,10,1,NULL,2,0,NULL,NULL,NULL,2012,0.131433816,-0.018537222,0.130579712,young,0.257948074,4,119,0.205849877
564,4440,1297,22/05/2011,2011,C,2,4660.466667,15/04/2016,OTHER/SURPLUS,Herd management,1790,07/03/2013,1.180561748,3,0.143630178,0.257948074,-0.114317896,349,0.168063735,0.114317896,655,21,2,NULL,2,0,NULL,NULL,NULL,2013,0.131433816,-0.018537222,0.130579712,older,0.257948074,4,119,-0.119558831
565,4440,1298,22/05/2011,2011,C,2,4660.466667,15/04/2016,OTHER/SURPLUS,Herd management,1790,16/05/2014,1.114053056,4,0.034272674,0.143630178,-0.109357504,435,-0.114317896,0.109357504,1090,36,3,NULL,2.5,0,NULL,NULL,NULL,2014,0.131433816,-0.018537222,0.130579712,older,0.257948074,4,119,-0.091759745
558,4430,1279,10/01/2011,2011,C,1,8283.4,16/05/2014,REPEAT BREEDER,Fertility & Reproduction,1222,21/01/2011,1.108012072,1,0.034081879,NULL,NULL,NULL,NULL,NULL,11,0,0,NULL,2.25,0,3,0,0,2011,0.051080815,-0.006263646,0.30015923,young,0.307292377,4,118,NULL
559,4430,1280,10/01/2011,2011,C,1,8283.4,16/05/2014,REPEAT BREEDER,Fertility & Reproduction,1222,23/03/2012,1.400299173,2,0.307292377,0.034081879,0.273210498,427,NULL,0.273210498,438,14,1,NULL,2.25,0,3,0,0,2012,0.051080815,-0.006263646,0.30015923,older,0.307292377,4,118,0.23354059
560,4430,1281,10/01/2011,2011,C,1,8283.4,16/05/2014,REPEAT BREEDER,Fertility & Reproduction,1222,13/03/2013,0.86324848,3,-0.152341937,0.307292377,-0.459634314,355,0.273210498,0.459634314,793,26,2,NULL,2.25,0,3,0,0,2013,0.051080815,-0.006263646,0.30015923,older,0.307292377,4,118,-0.472581759
561,4430,1282,10/01/2011,2011,C,1,8283.4,16/05/2014,REPEAT BREEDER,Fertility & Reproduction,1222,13/05/2014,1.134444804,4,0.01529094,-0.152341937,0.167632878,426,-0.459634314,0.167632878,1219,40,3,NULL,2,0,3,0,0,2014,0.051080815,-0.006263646,0.30015923,older,0.307292377,4,118,0.143629109
552,4407,450,24/06/2009,2009,C,2,5698.05,25/04/2014,REPEAT BREEDER,Fertility & Reproduction,1766,29/06/2009,1.31329169,1,0.269769855,NULL,NULL,NULL,NULL,NULL,5,0,0,418,2,0,5,0,0,2009,-0.001922638,-0.058073058,0.192606255,young,-0.198333198,6,117,NULL
553,4407,451,24/06/2009,2009,C,2,5698.05,25/04/2014,REPEAT BREEDER,Fertility & Reproduction,1766,16/03/2010,0.973117649,2,-0.198333198,0.269769855,-0.468103053,260,NULL,0.468103053,265,9,1,418,2,0,5,0,0,2010,-0.001922638,-0.058073058,0.192606255,young,-0.198333198,6,117,-0.657144671
554,4407,452,24/06/2009,2009,C,2,5698.05,25/04/2014,REPEAT BREEDER,Fertility & Reproduction,1766,28/03/2011,0.859330454,3,-0.156259963,-0.198333198,0.042073235,377,-0.468103053,0.042073235,642,21,2,418,2,0,5,0,0,2011,-0.001922638,-0.058073058,0.192606255,older,-0.198333198,6,117,0.040734034
555,4407,453,24/06/2009,2009,C,2,5698.05,25/04/2014,REPEAT BREEDER,Fertility & Reproduction,1766,20/02/2012,1.048889914,4,-0.044116882,-0.156259963,0.112143081,329,0.042073235,0.112143081,971,32,3,NULL,2.25,0,5,0,0,2012,-0.001922638,-0.058073058,0.192606255,older,-0.198333198,6,117,0.124414056
556,4407,454,24/06/2009,2009,C,2,5698.05,25/04/2014,REPEAT BREEDER,Fertility & Reproduction,1766,21/02/2013,1.109758999,5,0.137999794,-0.044116882,0.182116676,367,0.112143081,0.182116676,1338,44,4,NULL,2.25,0,5,0,0,2013,-0.001922638,-0.058073058,0.192606255,older,-0.198333198,6,117,0.181124215
557,4407,455,24/06/2009,2009,C,2,5698.05,25/04/2014,REPEAT BREEDER,Fertility & Reproduction,1766,23/04/2014,0.998388825,6,-0.020595434,0.137999794,-0.158595228,426,0.182116676,0.158595228,1764,58,5,NULL,2.5,0,5,0,0,2014,-0.001922638,-0.058073058,0.192606255,older,-0.198333198,6,117,-0.135885583
546,4391,1151,25/11/2008,2008,S,1,11400.26,17/08/2016,FOOT/LEG PROBLEMS,Lameness,2822,28/11/2008,0.827728479,1,-0.198661654,NULL,NULL,NULL,NULL,NULL,3,0,0,NULL,2.25,0,NULL,NULL,NULL,2008,-0.124714358,0.065548634,0.136587435,young,-0.129153212,6,116,NULL
547,4391,1152,25/11/2008,2008,S,1,11400.26,17/08/2016,FOOT/LEG PROBLEMS,Lameness,2822,16/03/2010,0.91422871,2,-0.129153212,-0.198661654,0.069508442,473,NULL,0.069508442,476,16,1,NULL,2.25,0,NULL,NULL,NULL,2010,-0.124714358,0.065548634,0.136587435,older,-0.129153212,6,116,0.053637593
548,4391,1153,25/11/2008,2008,S,1,11400.26,17/08/2016,FOOT/LEG PROBLEMS,Lameness,2822,09/03/2011,0.779862758,3,-0.306750214,-0.129153212,-0.177597001,358,0.069508442,0.177597001,834,27,2,NULL,2.25,0,NULL,NULL,NULL,2011,-0.124714358,0.065548634,0.136587435,older,-0.129153212,6,116,-0.181069568
549,4391,1154,25/11/2008,2008,S,1,11400.26,17/08/2016,FOOT/LEG PROBLEMS,Lameness,2822,17/02/2012,0.985740439,4,-0.157660868,-0.306750214,0.149089345,345,-0.177597001,0.149089345,1179,39,3,NULL,2,0,NULL,NULL,NULL,2012,-0.124714358,0.065548634,0.136587435,older,-0.129153212,6,116,0.157732206
550,4391,1155,25/11/2008,2008,S,1,11400.26,17/08/2016,FOOT/LEG PROBLEMS,Lameness,2822,27/02/2013,1.022860543,5,-0.085141715,-0.157660868,0.072519153,376,0.149089345,0.072519153,1555,51,4,NULL,2,0,NULL,NULL,NULL,2013,-0.124714358,0.065548634,0.136587435,older,-0.129153212,6,116,0.070397582
551,4391,1156,25/11/2008,2008,S,1,11400.26,17/08/2016,FOOT/LEG PROBLEMS,Lameness,2822,15/05/2014,1.144345785,6,0.129081517,-0.085141715,0.214223232,442,0.072519153,0.214223232,1997,65,5,NULL,2,0,NULL,NULL,NULL,2014,-0.124714358,0.065548634,0.136587435,older,-0.129153212,6,116,0.1769038
542,4287,945,19/06/2011,2011,S,1,9966.4,09/10/2015,FOOT/LEG PROBLEMS,Lameness,1573,27/06/2011,1.142907619,1,0.050779114,NULL,NULL,NULL,NULL,NULL,8,0,0,NULL,2.5,0,3,1,3,2011,-0.081864646,-0.093835174,0.093835174,young,0.015148884,4,115,NULL
543,4287,946,19/06/2011,2011,S,1,9966.4,09/10/2015,FOOT/LEG PROBLEMS,Lameness,1573,23/03/2012,1.132975392,2,0.015148884,0.050779114,-0.03563023,270,NULL,0.03563023,278,9,1,NULL,2.5,0,3,1,3,2012,-0.081864646,-0.093835174,0.093835174,young,0.015148884,4,115,-0.048166792
544,4287,947,19/06/2011,2011,S,1,9966.4,09/10/2015,FOOT/LEG PROBLEMS,Lameness,1573,07/03/2013,0.888449562,3,-0.162660175,0.015148884,-0.177809059,349,-0.03563023,0.177809059,627,21,2,NULL,2.5,0,3,1,3,2013,-0.081864646,-0.093835174,0.093835174,older,0.015148884,4,115,-0.185960764
545,4287,948,19/06/2011,2011,S,1,9966.4,09/10/2015,FOOT/LEG PROBLEMS,Lameness,1573,28/05/2014,0.827081093,4,-0.230726407,-0.162660175,-0.068066232,447,-0.177809059,0.068066232,1074,35,3,NULL,2.25,0,3,1,3,2014,-0.081864646,-0.093835174,0.093835174,older,0.015148884,4,115,-0.055579809
532,4159,688,07/02/2010,2010,C,NULL,NULL,03/04/2014,NULL,Reason unknown,1516,10/02/2010,1.30541604,1,0.164932865,NULL,NULL,NULL,NULL,NULL,3,0,0,NULL,NULL,0,NULL,NULL,NULL,2010,0.152043474,0.006076953,0.141238271,young,-0.020935349,5,114,NULL
533,4159,689,07/02/2010,2010,C,NULL,NULL,03/04/2014,NULL,Reason unknown,1516,14/04/2011,1.02148716,2,-0.020935349,0.164932865,-0.185868215,428,NULL,0.185868215,431,14,1,NULL,NULL,0,NULL,NULL,NULL,2011,0.152043474,0.006076953,0.141238271,older,-0.020935349,5,114,-0.158509109
534,4159,690,07/02/2010,2010,C,NULL,NULL,03/04/2014,NULL,Reason unknown,1516,14/03/2012,1.21543827,3,0.153284075,-0.020935349,0.174219424,335,-0.185868215,0.174219424,766,25,2,NULL,NULL,0,NULL,NULL,NULL,2012,0.152043474,0.006076953,0.141238271,older,-0.020935349,5,114,0.189821163
535,4159,691,07/02/2010,2010,C,NULL,NULL,03/04/2014,NULL,Reason unknown,1516,11/03/2013,1.486348918,4,0.273695099,0.153284075,0.120411024,362,0.174219424,0.120411024,1128,37,3,NULL,NULL,0,NULL,NULL,NULL,2013,0.152043474,0.006076953,0.141238271,older,-0.020935349,5,114,0.121408905
536,4159,692,07/02/2010,2010,C,NULL,NULL,03/04/2014,NULL,Reason unknown,1516,02/04/2014,1.215630811,5,0.189240678,0.273695099,-0.084454421,387,0.120411024,0.084454421,1515,50,4,NULL,NULL,0,NULL,NULL,NULL,2014,0.152043474,0.006076953,0.141238271,older,-0.020935349,5,114,-0.079653394
526,4146,1198,02/06/2009,2009,S,2,6528.62,11/08/2016,MASTITIS,Mastitis,2627,08/06/2009,1.235879775,1,0.17466775,NULL,NULL,NULL,NULL,NULL,6,0,0,NULL,2.5,0,NULL,NULL,NULL,2009,0.101976164,-0.064068663,0.096336398,young,0.182773213,6,113,NULL
527,4146,1199,02/06/2009,2009,S,2,6528.62,11/08/2016,MASTITIS,Mastitis,2627,16/03/2010,1.2115461,2,0.182773213,0.17466775,0.008105463,281,NULL,0.008105463,287,9,1,NULL,2.5,0,NULL,NULL,NULL,2010,0.101976164,-0.064068663,0.096336398,young,0.182773213,6,113,0.010528448
528,4146,1200,02/06/2009,2009,S,2,6528.62,11/08/2016,MASTITIS,Mastitis,2627,05/07/2011,1.324323874,3,0.255337089,0.182773213,0.072563876,476,0.008105463,0.072563876,763,25,2,465,1.5,0,NULL,NULL,NULL,2011,0.101976164,-0.064068663,0.096336398,older,0.182773213,6,113,0.055642468
529,4146,1201,02/06/2009,2009,S,2,6528.62,11/08/2016,MASTITIS,Mastitis,2627,22/02/2012,1.433854364,4,0.227680776,0.255337089,-0.027656313,232,0.072563876,0.027656313,995,33,3,NULL,2,0,NULL,NULL,NULL,2012,0.101976164,-0.064068663,0.096336398,older,0.182773213,6,113,-0.04351101
530,4146,1202,02/06/2009,2009,S,2,6528.62,11/08/2016,MASTITIS,Mastitis,2627,22/02/2013,0.888832922,5,-0.082926283,0.227680776,-0.310607059,366,-0.027656313,0.310607059,1361,45,4,NULL,2,0,NULL,NULL,NULL,2013,0.101976164,-0.064068663,0.096336398,older,0.182773213,6,113,-0.309758406
531,4146,1203,02/06/2009,2009,S,2,6528.62,11/08/2016,MASTITIS,Mastitis,2627,28/05/2014,0.903579536,6,-0.145675563,-0.082926283,-0.06274928,460,-0.310607059,0.06274928,1821,60,5,NULL,2,0,NULL,NULL,NULL,2014,0.101976164,-0.064068663,0.096336398,older,0.182773213,6,113,-0.04979019
522,4133,128,28/09/2010,2010,C,NULL,1242.9,06/06/2013,REPEAT BREEDER,Fertility & Reproduction,982,04/10/2010,1.08347403,1,0.07965961,NULL,NULL,NULL,NULL,NULL,6,0,0,NULL,NULL,0,NULL,NULL,NULL,2010,0.043654909,-0.005864912,0.173073456,young,0.016447575,4,112,NULL
523,4133,129,28/09/2010,2010,C,NULL,1242.9,06/06/2013,REPEAT BREEDER,Fertility & Reproduction,982,14/04/2011,0.876223227,2,-0.108958833,0.07965961,-0.188618443,192,NULL,0.188618443,198,6,1,NULL,NULL,0,NULL,NULL,NULL,2011,0.043654909,-0.005864912,0.173073456,young,0.016447575,4,112,-0.358571519
524,4133,130,28/09/2010,2010,C,NULL,1242.9,06/06/2013,REPEAT BREEDER,Fertility & Reproduction,982,23/03/2012,1.250408159,3,0.141853983,-0.108958833,0.250812816,344,-0.188618443,0.250812816,542,18,1,NULL,NULL,0,NULL,NULL,NULL,2012,0.043654909,-0.005864912,0.173073456,older,0.016447575,4,112,0.266124063
525,4133,131,28/09/2010,2010,C,NULL,1242.9,06/06/2013,REPEAT BREEDER,Fertility & Reproduction,982,11/03/2013,1.136105345,4,0.062064874,0.141853983,-0.079789109,353,0.250812816,0.079789109,895,29,2,NULL,NULL,0,NULL,NULL,NULL,2013,0.043654909,-0.005864912,0.173073456,older,0.016447575,4,112,-0.082501487
520,4118,382,01/12/2011,2011,C,NULL,NULL,21/11/2013,REPRODUCTIVE DISORDER,Fertility & Reproduction,721,06/12/2011,0.827725116,1,-0.157456944,NULL,NULL,NULL,NULL,NULL,5,0,0,NULL,NULL,0,NULL,NULL,NULL,2011,-0.099803129,0.115307631,0.115307631,young,-0.042149313,2,111,NULL
521,4118,383,01/12/2011,2011,C,NULL,NULL,21/11/2013,REPRODUCTIVE DISORDER,Fertility & Reproduction,721,07/03/2013,1.13171131,2,-0.042149313,-0.157456944,0.115307631,457,NULL,0.115307631,462,15,1,NULL,NULL,0,NULL,NULL,NULL,2013,-0.099803129,0.115307631,0.115307631,older,-0.042149313,2,111,0.092094716
513,4102,1180,03/04/2009,2009,C,2,5899.64,04/10/2015,OTHER/SURPLUS,Herd management,2375,09/04/2009,1.038173696,1,0.049985617,NULL,NULL,NULL,NULL,NULL,6,0,0,441,2.25,0,NULL,NULL,NULL,2009,0.013252157,-0.007294879,0.109947214,young,-0.033333451,7,110,NULL
514,4102,1181,03/04/2009,2009,C,2,5899.64,04/10/2015,OTHER/SURPLUS,Herd management,2375,16/03/2010,1.046522662,2,-0.033333451,0.049985617,-0.083319068,341,NULL,0.083319068,347,11,1,441,2.25,0,NULL,NULL,NULL,2010,0.013252157,-0.007294879,0.109947214,young,-0.033333451,7,110,-0.089183167
515,4102,1182,03/04/2009,2009,C,2,5899.64,04/10/2015,OTHER/SURPLUS,Herd management,2375,28/03/2011,1.130042612,3,-0.113212221,-0.033333451,-0.07987877,377,-0.083319068,0.07987877,724,24,2,441,2.25,0,NULL,NULL,NULL,2011,0.013252157,-0.007294879,0.109947214,older,-0.033333451,7,110,-0.07733621
516,4102,1183,03/04/2009,2009,C,2,5899.64,04/10/2015,OTHER/SURPLUS,Herd management,2375,20/02/2012,1.133792898,4,0.055688347,-0.113212221,0.168900567,329,-0.07987877,0.168900567,1053,35,3,NULL,2,0,NULL,NULL,NULL,2012,0.013252157,-0.007294879,0.109947214,older,-0.033333451,7,110,0.187382088
517,4102,1184,03/04/2009,2009,C,2,5899.64,04/10/2015,OTHER/SURPLUS,Herd management,2375,21/02/2013,1.275188434,5,0.157974449,0.055688347,0.102286102,367,0.168900567,0.102286102,1420,47,4,NULL,2.25,0,NULL,NULL,NULL,2013,0.013252157,-0.007294879,0.109947214,older,-0.033333451,7,110,0.101728685
518,4102,1185,03/04/2009,2009,C,2,5899.64,04/10/2015,OTHER/SURPLUS,Herd management,2375,28/05/2014,1.157562543,6,-0.03055399,0.157974449,-0.188528439,461,0.102286102,0.188528439,1881,62,5,NULL,2.25,0,NULL,NULL,NULL,2014,0.013252157,-0.007294879,0.109947214,older,-0.033333451,7,110,-0.149268721
519,4102,1186,03/04/2009,2009,C,2,5899.64,04/10/2015,OTHER/SURPLUS,Herd management,2375,16/12/2014,1.081922945,7,0.006216345,-0.03055399,0.036770335,202,-0.188528439,0.036770335,2083,68,6,NULL,2.25,0,NULL,NULL,NULL,2014,0.013252157,-0.007294879,0.109947214,older,-0.033333451,7,110,0.066441447
511,4100,188,24/02/2012,2012,C,NULL,NULL,21/11/2013,REPRODUCTIVE DISORDER,Fertility & Reproduction,636,01/03/2012,1.071373497,1,-0.046352903,NULL,NULL,NULL,NULL,NULL,6,0,0,NULL,NULL,0,NULL,NULL,NULL,2012,-0.101094682,-0.109483557,0.109483557,young,-0.15583646,2,109,NULL
512,4100,189,24/02/2012,2012,C,NULL,NULL,21/11/2013,REPRODUCTIVE DISORDER,Fertility & Reproduction,636,07/03/2013,0.856315209,2,-0.15583646,-0.046352903,-0.109483557,371,NULL,0.109483557,377,12,1,NULL,NULL,0,NULL,NULL,NULL,2013,-0.101094682,-0.109483557,0.109483557,older,-0.15583646,2,109,-0.107712933
508,4091,82,14/11/2009,2009,C,1,1729,27/05/2012,LOST QUARTERS,Mastitis,925,17/11/2009,1.28716529,1,0.288369677,NULL,NULL,NULL,NULL,NULL,3,0,0,NULL,2,0,1,0,0,2009,0.080270118,-0.190946574,0.190946574,young,0.045964147,3,108,NULL
509,4091,83,14/11/2009,2009,C,1,1729,27/05/2012,LOST QUARTERS,Mastitis,925,28/03/2011,1.132822353,2,0.045964147,0.288369677,-0.24240553,496,NULL,0.24240553,499,16,1,NULL,2,0,1,0,0,2011,0.080270118,-0.190946574,0.190946574,older,0.045964147,3,108,-0.178383102
510,4091,84,14/11/2009,2009,C,1,1729,27/05/2012,LOST QUARTERS,Mastitis,925,17/02/2012,1.042920856,3,-0.093523471,0.045964147,-0.139487618,326,-0.24240553,0.139487618,825,27,2,NULL,2.75,0,1,0,0,2012,0.080270118,-0.190946574,0.190946574,older,0.045964147,3,108,-0.156174787
502,4028,841,18/07/2009,2009,C,1,7703.35,31/08/2015,MASTITIS,Mastitis,2235,23/07/2009,1.113416729,1,0.063831456,NULL,NULL,NULL,NULL,NULL,5,0,0,515,2,0,7,5,3,2009,-0.18842126,-0.073361199,0.170917199,young,-0.298986719,6,107,NULL
503,4028,842,18/07/2009,2009,C,1,7703.35,31/08/2015,MASTITIS,Mastitis,2235,16/03/2010,0.746548389,2,-0.298986719,0.063831456,-0.362818175,236,NULL,0.362818175,241,8,1,515,2,0,7,5,3,2010,-0.18842126,-0.073361199,0.170917199,young,-0.298986719,6,107,-0.561138279
504,4028,843,18/07/2009,2009,C,1,7703.35,31/08/2015,MASTITIS,Mastitis,2235,28/03/2011,0.918586823,3,-0.133469923,-0.298986719,0.165516796,377,-0.362818175,0.165516796,618,20,2,515,2,0,7,5,3,2011,-0.18842126,-0.073361199,0.170917199,older,-0.298986719,6,107,0.160248357
505,4028,844,18/07/2009,2009,C,1,7703.35,31/08/2015,MASTITIS,Mastitis,2235,16/02/2012,0.841348066,4,-0.268650519,-0.133469923,-0.135180596,325,0.165516796,0.135180596,943,31,3,NULL,2.25,0,7,5,3,2012,-0.18842126,-0.073361199,0.170917199,older,-0.298986719,6,107,-0.151818208
506,4028,845,18/07/2009,2009,C,1,7703.35,31/08/2015,MASTITIS,Mastitis,2235,25/02/2013,0.813635957,5,-0.190277316,-0.268650519,0.078373203,375,-0.135180596,0.078373203,1318,43,4,NULL,2.5,0,7,5,3,2013,-0.18842126,-0.073361199,0.170917199,older,-0.298986719,6,107,0.076283251
507,4028,846,18/07/2009,2009,C,1,7703.35,31/08/2015,MASTITIS,Mastitis,2235,28/05/2014,0.767779373,6,-0.30297454,-0.190277316,-0.112697224,457,0.078373203,0.112697224,1775,58,5,NULL,2.5,0,7,5,3,2014,-0.18842126,-0.073361199,0.170917199,older,-0.298986719,6,107,-0.090009818
498,4022,576,27/06/2011,2011,S,1,954.8,14/10/2013,ACCIDENT,Accident,840,08/07/2011,1.25504189,1,0.086755896,NULL,NULL,NULL,NULL,NULL,11,0,0,NULL,2.25,0,0,0,1,2011,0.097676026,0.057521416,0.13007279,young,-0.022071167,4,106,NULL
499,4022,577,27/06/2011,2011,S,1,954.8,14/10/2013,ACCIDENT,Accident,840,23/03/2012,1.117084023,2,-0.022071167,0.086755896,-0.108827062,259,NULL,0.108827062,270,9,1,NULL,2.25,0,0,0,1,2012,0.097676026,0.057521416,0.13007279,young,-0.022071167,4,106,-0.153366323
500,4022,578,27/06/2011,2011,S,1,954.8,14/10/2013,ACCIDENT,Accident,840,13/03/2013,1.240577163,3,0.066699232,-0.022071167,0.088770399,355,-0.108827062,0.088770399,625,20,2,NULL,2.25,0,0,0,1,2013,0.097676026,0.057521416,0.13007279,older,-0.022071167,4,106,0.091270974
501,4022,579,27/06/2011,2011,S,1,954.8,14/10/2013,ACCIDENT,Accident,840,14/10/2013,1.283690555,4,0.259320143,0.066699232,0.19262091,215,0.088770399,0.19262091,840,28,2,NULL,2,0,0,0,1,2013,0.097676026,0.057521416,0.13007279,older,-0.022071167,4,106,0.327007591
495,3987,595,13/01/2012,2012,C,NULL,NULL,14/08/2014,REPRODUCTIVE DISORDER,Fertility & Reproduction,944,16/01/2012,1.152667533,1,0.068706075,NULL,NULL,NULL,NULL,NULL,3,0,0,NULL,NULL,0,NULL,NULL,NULL,2012,-0.130619273,-0.195577456,0.195577456,young,-0.138115057,3,105,NULL
496,3987,596,13/01/2012,2012,C,NULL,NULL,14/08/2014,REPRODUCTIVE DISORDER,Fertility & Reproduction,944,07/03/2013,0.919692443,2,-0.138115057,0.068706075,-0.206821132,416,NULL,0.206821132,419,14,1,NULL,NULL,0,NULL,NULL,NULL,2013,-0.130619273,-0.195577456,0.195577456,older,-0.138115057,3,105,-0.181465657
497,3987,597,13/01/2012,2012,C,NULL,NULL,14/08/2014,REPRODUCTIVE DISORDER,Fertility & Reproduction,944,14/08/2014,0.701369218,3,-0.322448836,-0.138115057,-0.184333779,525,-0.206821132,0.184333779,944,31,3,NULL,NULL,0,NULL,NULL,NULL,2014,-0.130619273,-0.195577456,0.195577456,older,-0.138115057,3,105,-0.128155865
490,3965,733,03/09/2010,2010,C,1,9208.833333,NULL,NULL,NULL,NULL,07/09/2010,1.210204947,1,0.17513999,NULL,NULL,NULL,NULL,NULL,4,0,0,NULL,2.25,0,NULL,NULL,NULL,2010,0.199320231,0.009298832,0.158141878,young,0.174820589,5,104,NULL
491,3965,734,03/09/2010,2010,C,1,9208.833333,NULL,NULL,NULL,NULL,14/04/2011,1.178635009,2,0.174820589,0.17513999,-0.000319401,219,NULL,0.000319401,223,7,1,NULL,2.25,0,NULL,NULL,NULL,2011,0.199320231,0.009298832,0.158141878,young,0.174820589,5,104,-0.000532335
