"","recoded_id","X.1","X","dob","birth_year","genetic_group","feed_group","amp_305_lactation","cull_date","cull_reason","herd_life","sample_date","rltl","tel_sample_no","residual_rltl_t","residual_rltl_tminus1","diff_rltl_res","sample_interval","change_at_t_1","abs_diff_rltl_res","age_d","age_m","age_y","live_wgt","cond_score","health_event_2week","health_event_fertil_all","health_event_mastitis_all","health_event_lame_all","sample_year","AgeGroup","av_rltl_1_res","SamplesPerAnimal","Animal_No","average_resid_M2","rltl_change_M2","abs_rltl_change_M2"
"583",6894,865,878,"10/01/2010",2010,"C","1","7501.566667","01/05/2015","REPEAT BREEDER","1937","17/02/2012",1.194273362,3,0.135958085,"-0.022598438","0.158556523","309","-0.200215451","0.158556523",768,25,2,"NULL","2.25",0,"5","1","2",2012,"older",-0.022598438,5,183,0.01470513075,-0.03874290825,0.16793611175
"584",6894,866,879,"10/01/2010",2010,"C","1","7501.566667","01/05/2015","REPEAT BREEDER","1937","15/04/2013",0.977025428,4,-0.077184504,"0.135958085","-0.213142589","423","0.158556523","0.213142589",1191,39,3,"NULL","1.75",0,"5","1","2",2013,"older",-0.022598438,5,183,0.01470513075,-0.03874290825,0.16793611175
"585",6894,867,880,"10/01/2010",2010,"C","1","7501.566667","01/05/2015","REPEAT BREEDER","1937","28/05/2014",1.228289247,5,0.02264538,"-0.077184504","0.099829884","408","-0.213142589","0.099829884",1599,52,4,"NULL","2",0,"5","1","2",2014,"older",-0.022598438,5,183,0.01470513075,-0.03874290825,0.16793611175
"586",6927,869,767,"24/03/2011",2011,"S","2","6561.725","NULL","NULL","NULL","23/03/2012",1.382508362,2,0.173574534,"0.113402129","0.060172405","353","NULL","0.060172405",365,12,1,"NULL","2.5",0,"NULL","NULL","NULL",2012,"older",0.173574534,4,184,0.119624734,0.0362354036666667,0.176490874333333
"587",6927,870,768,"24/03/2011",2011,"S","2","6561.725","NULL","NULL","NULL","15/04/2013",1.054759132,3,-0.036808672,"0.173574534","-0.210383206","388","0.060172405","0.210383206",753,25,2,"NULL","2.5",0,"NULL","NULL","NULL",2013,"older",0.173574534,4,184,0.119624734,0.0362354036666667,0.176490874333333
"588",6927,871,769,"24/03/2011",2011,"S","2","6561.725","NULL","NULL","NULL","14/05/2014",1.321936582,4,0.22210834,"-0.036808672","0.258917012","394","-0.210383206","0.258917012",1147,38,3,"NULL","2",0,"NULL","NULL","NULL",2014,"older",0.173574534,4,184,0.119624734,0.0362354036666667,0.176490874333333
"589",6944,873,905,"29/06/2010",2010,"C","NULL","880.1","29/06/2016","MASTITIS","2192","14/04/2011",0.95780584,2,-0.191335179,"-0.047402088","-0.143933091","286","NULL","0.143933091",289,9,1,"NULL","NULL",0,"NULL","NULL","NULL",2011,"young",-0.191335179,5,185,-0.04038909825,0.00870749399999999,0.1094620545
"590",6944,874,906,"29/06/2010",2010,"C","NULL","880.1","29/06/2016","MASTITIS","2192","23/03/2012",1.049884181,3,-0.00265302,"-0.191335179","0.188682159","344","-0.143933091","0.188682159",633,21,2,"NULL","NULL",0,"NULL","NULL","NULL",2012,"older",-0.191335179,5,185,-0.04038909825,0.00870749399999999,0.1094620545
"591",6944,875,907,"29/06/2010",2010,"C","NULL","880.1","29/06/2016","MASTITIS","2192","11/03/2013",1.024937139,4,0.045003918,"-0.00265302","0.047656938","353","0.188682159","0.047656938",986,32,3,"NULL","NULL",0,"NULL","NULL","NULL",2013,"older",-0.191335179,5,185,-0.04038909825,0.00870749399999999,0.1094620545
"592",6944,876,908,"29/06/2010",2010,"C","NULL","880.1","29/06/2016","MASTITIS","2192","03/06/2014",1.004965711,5,-0.012572112,"0.045003918","-0.05757603","449","0.047656938","0.05757603",1435,47,4,"NULL","NULL",0,"NULL","NULL","NULL",2014,"older",-0.191335179,5,185,-0.04038909825,0.00870749399999999,0.1094620545
"593",6951,878,113,"02/04/2010",2010,"C","1","7143.1","01/05/2015","MASTITIS","1855","08/04/2010",1.266363268,2,0.186507155,"0.028393514","0.158113641","3","NULL","0.158113641",6,0,0,"NULL","2.25",0,"4","2","6",2010,"young",-0.027435292,7,186,0.056482831,-0.0274107026666667,0.133620555
"594",6951,879,114,"02/04/2010",2010,"C","1","7143.1","01/05/2015","MASTITIS","1855","19/05/2010",1.067124523,3,0.063310103,"0.186507155","-0.123197052","41","0.158113641","0.123197052",47,2,0,"NULL","2.25",0,"4","2","6",2010,"young",-0.027435292,7,186,0.056482831,-0.0274107026666667,0.133620555
"595",6951,880,115,"02/04/2010",2010,"C","1","7143.1","01/05/2015","MASTITIS","1855","14/04/2011",1.172358386,4,-0.027435292,"0.063310103","-0.090745395","330","-0.123197052","0.090745395",377,12,1,"NULL","2.25",0,"4","2","6",2011,"older",-0.027435292,7,186,0.056482831,-0.0274107026666667,0.133620555
"596",6951,881,116,"02/04/2010",2010,"C","1","7143.1","01/05/2015","MASTITIS","1855","29/02/2012",1.350689276,5,0.133080624,"-0.027435292","0.160515916","321","-0.090745395","0.160515916",698,23,2,"NULL","2.25",0,"4","2","6",2012,"older",-0.027435292,7,186,0.056482831,-0.0274107026666667,0.133620555
"597",6951,882,117,"02/04/2010",2010,"C","1","7143.1","01/05/2015","MASTITIS","1855","27/02/2013",1.221226684,6,0.119505098,"0.133080624","-0.013575526","364","0.160515916","0.013575526",1062,35,3,"NULL","2.25",1,"4","2","6",2013,"older",-0.027435292,7,186,0.056482831,-0.0274107026666667,0.133620555
"598",6951,883,118,"02/04/2010",2010,"C","1","7143.1","01/05/2015","MASTITIS","1855","28/05/2014",0.910457153,7,-0.136070702,"0.119505098","-0.2555758","455","-0.013575526","0.2555758",1517,50,4,"NULL","3",0,"4","2","6",2014,"older",-0.027435292,7,186,0.056482831,-0.0274107026666667,0.133620555
"599",6957,885,512,"20/05/2010",2010,"S","2","8139.3","NULL","NULL","NULL","14/04/2011",1.441653511,2,0.21406844,"0.17237866","0.04168978","325","NULL","0.04168978",329,11,1,"NULL","2.5",0,"NULL","NULL","NULL",2011,"young",0.21406844,5,187,0.01240668275,-0.03846937275,0.14127739475
"600",6957,886,513,"20/05/2010",2010,"S","2","8139.3","NULL","NULL","NULL","27/03/2012",1.072309222,3,-0.037517783,"0.21406844","-0.251586223","348","0.04168978","0.251586223",677,22,2,"NULL","2.5",0,"NULL","NULL","NULL",2012,"older",0.21406844,5,187,0.01240668275,-0.03846937275,0.14127739475
"601",6957,887,514,"20/05/2010",2010,"S","2","8139.3","NULL","NULL","NULL","22/02/2013",0.910832097,4,-0.145425095,"-0.037517783","-0.107907312","332","-0.251586223","0.107907312",1009,33,3,"NULL","2.5",0,"NULL","NULL","NULL",2013,"older",0.21406844,5,187,0.01240668275,-0.03846937275,0.14127739475
"602",6957,888,515,"20/05/2010",2010,"S","2","8139.3","NULL","NULL","NULL","28/05/2014",1.215146198,5,0.018501169,"-0.145425095","0.163926264","460","-0.107907312","0.163926264",1469,48,4,"NULL","2",0,"NULL","NULL","NULL",2014,"older",0.21406844,5,187,0.01240668275,-0.03846937275,0.14127739475
"603",7002,890,419,"08/02/2009",2009,"C","2","7682.15","20/11/2015","FOOT/LEG PROBLEMS","2476","16/03/2010",0.964215555,2,-0.088321646,"-0.086366799","-0.001954847","400","NULL","0.001954847",401,13,1,"NULL","2.25",0,"9","3","3",2010,"older",-0.088321646,5,188,-0.192104268,-0.03851703475,0.06414256775
"604",7002,891,420,"08/02/2009",2009,"C","2","7682.15","20/11/2015","FOOT/LEG PROBLEMS","2476","20/02/2012",0.951853758,3,-0.147974484,"-0.088321646","-0.059652838","706","-0.001954847","0.059652838",1107,36,3,"NULL","2.25",0,"9","3","3",2012,"older",-0.088321646,5,188,-0.192104268,-0.03851703475,0.06414256775
"605",7002,892,421,"08/02/2009",2009,"C","2","7682.15","20/11/2015","FOOT/LEG PROBLEMS","2476","21/02/2013",0.763285422,4,-0.291686004,"-0.147974484","-0.14371152","367","-0.059652838","0.14371152",1474,48,4,"NULL","2.25",0,"9","3","3",2013,"older",-0.088321646,5,188,-0.192104268,-0.03851703475,0.06414256775
"606",7002,893,422,"08/02/2009",2009,"C","2","7682.15","20/11/2015","FOOT/LEG PROBLEMS","2476","16/05/2014",0.782842596,5,-0.240434938,"-0.291686004","0.051251066","449","-0.14371152","0.051251066",1923,63,5,"NULL","2",0,"9","3","3",2014,"older",-0.088321646,5,188,-0.192104268,-0.03851703475,0.06414256775
"607",7027,895,432,"26/02/2009",2009,"C","1","7927.65","04/11/2014","NULL","2077","16/03/2010",1.023313396,2,-0.060648062,"-0.051502484","-0.009145578","378","NULL","0.009145578",383,13,1,"NULL","2.25",0,"3","0","0",2010,"older",-0.060648062,6,189,-0.0078859152,0.0328091386,0.0528307506
"608",7027,896,433,"26/02/2009",2009,"C","1","7927.65","04/11/2014","NULL","2077","05/07/2011",0.969933669,3,-0.019723694,"-0.060648062","0.040924369","476","-0.009145578","0.040924369",859,28,2,"529","1.5",0,"3","0","0",2011,"older",-0.060648062,6,189,-0.0078859152,0.0328091386,0.0528307506
"609",7027,897,434,"26/02/2009",2009,"C","1","7927.65","04/11/2014","NULL","2077","23/02/2012",1.062356639,4,-0.015346288,"-0.019723694","0.004377406","233","0.040924369","0.004377406",1092,36,3,"NULL","1.75",0,"3","0","0",2012,"older",-0.060648062,6,189,-0.0078859152,0.0328091386,0.0528307506
"610",7027,898,435,"26/02/2009",2009,"C","1","7927.65","04/11/2014","NULL","2077","03/04/2013",1.081760414,5,-0.05625474,"-0.015346288","-0.040908452","405","0.004377406","0.040908452",1497,49,4,"NULL","2",0,"3","0","0",2013,"older",-0.060648062,6,189,-0.0078859152,0.0328091386,0.0528307506
"611",7027,899,436,"26/02/2009",2009,"C","1","7927.65","04/11/2014","NULL","2077","02/06/2014",1.149474778,6,0.112543208,"-0.05625474","0.168797948","425","-0.040908452","0.168797948",1922,63,5,"NULL","1.75",0,"3","0","0",2014,"older",-0.060648062,6,189,-0.0078859152,0.0328091386,0.0528307506
"612",7060,901,293,"19/12/2009",2009,"S","2","4287.933333","13/09/2013","FOOT/LEG PROBLEMS","1364","28/03/2011",1.269985914,2,-0.005564577,"0.404217421","-0.409781998","460","NULL","0.409781998",464,15,1,"NULL","2.25",0,"3","0","0",2011,"older",-0.005564577,4,190,0.0408527126666667,-0.0842826003333333,0.200693618333333
"613",7060,902,294,"19/12/2009",2009,"S","2","4287.933333","13/09/2013","FOOT/LEG PROBLEMS","1364","20/02/2012",1.035068371,3,-0.023246906,"-0.005564577","-0.01768233","329","-0.409781998","0.01768233",793,26,2,"NULL","2",0,"3","0","0",2012,"older",-0.005564577,4,190,0.0408527126666667,-0.0842826003333333,0.200693618333333
"614",7060,903,295,"19/12/2009",2009,"S","2","4287.933333","13/09/2013","FOOT/LEG PROBLEMS","1364","22/02/2013",1.200794223,4,0.151369621,"-0.023246906","0.174616527","368","-0.01768233","0.174616527",1161,38,3,"NULL","2",0,"3","0","0",2013,"older",-0.005564577,4,190,0.0408527126666667,-0.0842826003333333,0.200693618333333
"615",7062,905,360,"15/03/2011",2011,"C","1","8430.2","23/06/2016","ACCIDENT","1927","23/03/2012",1.240087198,2,0.075950717,"0.248323315","-0.172372598","367","NULL","0.172372598",374,12,1,"NULL","2",0,"NULL","NULL","NULL",2012,"older",0.075950717,4,191,-0.00586097833333333,-0.0800265523333333,0.153373863
"616",7062,906,361,"15/03/2011",2011,"C","1","8430.2","23/06/2016","ACCIDENT","1927","27/02/2013",0.889307518,3,-0.101777309,"0.075950717","-0.177728025","341","-0.172372598","0.177728025",715,23,2,"NULL","2",0,"NULL","NULL","NULL",2013,"older",0.075950717,4,191,-0.00586097833333333,-0.0800265523333333,0.153373863
"617",7062,907,362,"15/03/2011",2011,"C","1","8430.2","23/06/2016","ACCIDENT","1927","15/05/2014",1.058304076,4,0.008243657,"-0.101777309","0.110020966","442","-0.177728025","0.110020966",1157,38,3,"NULL","2.5",0,"NULL","NULL","NULL",2014,"older",0.075950717,4,191,-0.00586097833333333,-0.0800265523333333,0.153373863
"618",7120,909,824,"15/02/2009",2009,"C","2","8097.033333","17/07/2014","REPEAT BREEDER","1978","16/03/2010",1.324138496,2,0.181289547,"0.147793482","0.033496065","389","NULL","0.033496065",394,13,1,"NULL","2",0,"12","0","4",2010,"older",0.181289547,6,192,0.132383634,-0.016060011,0.117730357
"619",7120,910,825,"15/02/2009",2009,"C","2","8097.033333","17/07/2014","REPEAT BREEDER","1978","24/03/2011",1.103880394,3,0.054239941,"0.181289547","-0.127049606","373","0.033496065","0.127049606",767,25,2,"NULL","1.75",0,"12","0","4",2011,"older",0.181289547,6,192,0.132383634,-0.016060011,0.117730357
"620",7120,911,826,"15/02/2009",2009,"C","2","8097.033333","17/07/2014","REPEAT BREEDER","1978","20/02/2012",1.295570162,4,0.274919741,"0.054239941","0.2206798","333","-0.127049606","0.2206798",1100,36,3,"NULL","1.75",0,"12","0","4",2012,"older",0.181289547,6,192,0.132383634,-0.016060011,0.117730357
"621",7120,912,827,"15/02/2009",2009,"C","2","8097.033333","17/07/2014","REPEAT BREEDER","1978","15/04/2013",1.072163593,5,0.083975514,"0.274919741","-0.190944227","420","0.2206798","0.190944227",1520,50,4,"NULL","2",0,"12","0","4",2013,"older",0.181289547,6,192,0.132383634,-0.016060011,0.117730357
"622",7120,913,828,"15/02/2009",2009,"C","2","8097.033333","17/07/2014","REPEAT BREEDER","1978","17/07/2014",1.210342376,6,0.067493427,"0.083975514","-0.016482087","458","-0.190944227","0.016482087",1978,65,5,"NULL","3.5",0,"12","0","4",2014,"older",0.181289547,6,192,0.132383634,-0.016060011,0.117730357
"623",7224,915,882,"26/01/2010",2010,"S","2","5508.066667","26/04/2014","ACCIDENT","1551","14/04/2011",1.026994894,2,-0.034217131,"-0.012704124","-0.021513007","437","NULL","0.021513007",443,15,1,"NULL","2.5",0,"5","0","1",2011,"older",-0.034217131,5,193,-0.04741778175,0.00168240975,0.05140123275
"624",7224,916,883,"26/01/2010",2010,"S","2","5508.066667","26/04/2014","ACCIDENT","1551","20/02/2012",1.112171901,3,-0.037337742,"-0.034217131","-0.003120612","312","-0.021513007","0.003120612",755,25,2,"NULL","2.5",1,"5","0","1",2012,"older",-0.034217131,5,193,-0.04741778175,0.00168240975,0.05140123275
"625",7224,917,884,"26/01/2010",2010,"S","2","5508.066667","26/04/2014","ACCIDENT","1551","21/02/2013",0.908508652,4,-0.112141769,"-0.037337742","-0.074804027","367","-0.003120612","0.074804027",1122,37,3,"NULL","2",0,"5","0","1",2013,"older",-0.034217131,5,193,-0.04741778175,0.00168240975,0.05140123275
"626",7224,918,885,"26/01/2010",2010,"S","2","5508.066667","26/04/2014","ACCIDENT","1551","25/04/2014",1.056278564,5,-0.005974485,"-0.112141769","0.106167285","428","-0.074804027","0.106167285",1550,51,4,"NULL","1.75",0,"5","0","1",2014,"older",-0.034217131,5,193,-0.04741778175,0.00168240975,0.05140123275
"627",7232,920,759,"07/01/2011",2011,"S","1","4943","01/05/2015","MASTITIS","1575","23/03/2012",0.871043152,2,-0.211498184,"0.004874115","-0.216372299","427","NULL","0.216372299",441,14,1,"NULL","2.5",0,"5","1","1",2012,"older",-0.211498184,4,194,-0.092375019,-0.00583750833333333,0.138410691
"628",7232,921,760,"07/01/2011",2011,"S","1","4943","01/05/2015","MASTITIS","1575","25/02/2013",1.11529753,3,-0.052988464,"-0.211498184","0.158509719","339","-0.216372299","0.158509719",780,26,2,"NULL","2.25",0,"5","1","1",2013,"older",-0.211498184,4,194,-0.092375019,-0.00583750833333333,0.138410691
"629",7232,922,761,"07/01/2011",2011,"S","1","4943","01/05/2015","MASTITIS","1575","13/05/2014",1.175379271,4,-0.012638409,"-0.052988464","0.040350055","442","0.158509719","0.040350055",1222,40,3,"NULL","2",0,"5","1","1",2014,"older",-0.211498184,4,194,-0.092375019,-0.00583750833333333,0.138410691
"630",7239,924,1001,"01/06/2009",2009,"S","1","9900.65","15/04/2016","REPEAT BREEDER","2510","16/03/2010",1.094256874,2,0.135058827,"0.067033349","0.068025478","281","NULL","0.068025478",288,9,1,"520","3.25",0,"NULL","NULL","NULL",2010,"young",0.135058827,6,195,0.144489956,0.0344573668,0.1639128212
"631",7239,925,1002,"01/06/2009",2009,"S","1","9900.65","15/04/2016","REPEAT BREEDER","2510","28/03/2011",0.934852669,3,-0.08413159,"0.135058827","-0.219190417","377","0.068025478","0.219190417",665,22,2,"520","3.25",0,"NULL","NULL","NULL",2011,"older",0.135058827,6,195,0.144489956,0.0344573668,0.1639128212
"632",7239,926,1003,"01/06/2009",2009,"S","1","9900.65","15/04/2016","REPEAT BREEDER","2510","17/02/2012",1.153700752,4,0.088433958,"-0.08413159","0.172565548","326","-0.219190417","0.172565548",991,32,3,"NULL","2",0,"NULL","NULL","NULL",2012,"older",0.135058827,6,195,0.144489956,0.0344573668,0.1639128212
"633",7239,927,1004,"01/06/2009",2009,"S","1","9900.65","15/04/2016","REPEAT BREEDER","2510","27/02/2013",1.364418823,5,0.343768402,"0.088433958","0.255334444","376","0.172565548","0.255334444",1367,45,4,"NULL","2",0,"NULL","NULL","NULL",2013,"older",0.135058827,6,195,0.144489956,0.0344573668,0.1639128212
"634",7239,928,1005,"01/06/2009",2009,"S","1","9900.65","15/04/2016","REPEAT BREEDER","2510","15/05/2014",1.339006835,6,0.239320183,"0.343768402","-0.104448219","442","0.255334444","0.104448219",1809,59,5,"NULL","1.75",0,"NULL","NULL","NULL",2014,"older",0.135058827,6,195,0.144489956,0.0344573668,0.1639128212
"635",7286,930,1304,"23/07/2011",2011,"C","1","6313.3","NULL","NULL","NULL","23/03/2012",1.042972445,2,-0.165961383,"-0.122299636","-0.043661747","235","NULL","0.043661747",244,8,1,"NULL","2",0,"NULL","NULL","NULL",2012,"young",-0.165961383,4,196,-0.082732121,0.0693744866666667,0.0998805986666667
"636",7286,931,1305,"23/07/2011",2011,"C","1","6313.3","NULL","NULL","NULL","07/03/2013",0.862040176,3,-0.168058804,"-0.165961383","-0.002097421","349","-0.043661747","0.002097421",593,19,2,"NULL","2",0,"NULL","NULL","NULL",2013,"older",-0.165961383,4,196,-0.082732121,0.0693744866666667,0.0998805986666667
"637",7286,932,1306,"23/07/2011",2011,"C","1","6313.3","NULL","NULL","NULL","12/05/2014",1.109641878,4,0.085823824,"-0.168058804","0.253882628","431","-0.002097421","0.253882628",1024,34,3,"NULL","1.25",0,"NULL","NULL","NULL",2014,"older",-0.165961383,4,196,-0.082732121,0.0693744866666667,0.0998805986666667
"638",7358,934,1100,"07/05/2011",2011,"S","1","620","05/04/2013","FOOT/LEG PROBLEMS","699","23/03/2012",0.892721653,2,-0.239260657,"0.027916039","-0.267176696","311","NULL","0.267176696",321,11,1,"NULL","2",0,"1","1","1",2012,"young",-0.239260657,3,197,-0.169276437,-0.063604128,0.203572568
"639",7358,935,1101,"07/05/2011",2011,"S","1","620","05/04/2013","FOOT/LEG PROBLEMS","699","25/02/2013",1.088824316,3,-0.099292217,"-0.239260657","0.13996844","339","-0.267176696","0.13996844",660,22,2,"NULL","1.75",1,"1","1","1",2013,"older",-0.239260657,3,197,-0.169276437,-0.063604128,0.203572568
"640",7441,939,285,"14/11/2009",2009,"C","NULL","NULL","03/11/2014","OTHER/SURPLUS","1815","14/04/2011",1.052739352,2,0.048988906,"0.102201362","-0.053212456","513","NULL","0.053212456",516,17,1,"NULL","NULL",0,"NULL","NULL","NULL",2011,"older",0.048988906,5,198,0.033491552,-0.0420603945,0.083446992
"641",7441,940,286,"14/11/2009",2009,"C","NULL","NULL","03/11/2014","OTHER/SURPLUS","1815","27/02/2012",1.241589106,3,0.131762101,"0.048988906","0.082773195","319","-0.053212456","0.082773195",835,27,2,"NULL","NULL",0,"NULL","NULL","NULL",2012,"older",0.048988906,5,198,0.033491552,-0.0420603945,0.083446992
"642",7441,941,287,"14/11/2009",2009,"C","NULL","NULL","03/11/2014","OTHER/SURPLUS","1815","11/03/2013",1.042532951,4,0.019255417,"0.131762101","-0.112506684","378","0.082773195","0.112506684",1213,40,3,"NULL","NULL",0,"NULL","NULL","NULL",2013,"older",0.048988906,5,198,0.033491552,-0.0420603945,0.083446992
"643",7441,942,288,"14/11/2009",2009,"C","NULL","NULL","03/11/2014","OTHER/SURPLUS","1815","02/06/2014",0.996113979,5,-0.066040216,"0.019255417","-0.085295633","448","-0.112506684","0.085295633",1661,54,5,"NULL","NULL",0,"NULL","NULL","NULL",2014,"older",0.048988906,5,198,0.033491552,-0.0420603945,0.083446992
"644",7445,944,507,"29/04/2010",2010,"C","1","6280.675","NULL","NULL","NULL","14/04/2011",1.018895963,2,-0.1055282,"-0.018540856","-0.086987344","343","NULL","0.086987344",350,11,1,"NULL","2",0,"NULL","NULL","NULL",2011,"young",-0.1055282,5,199,-0.095528311,-0.017893793,0.072952829
"645",7445,945,508,"29/04/2010",2010,"C","1","6280.675","NULL","NULL","NULL","27/03/2012",0.982891329,3,-0.045881558,"-0.1055282","0.059646642","348","-0.086987344","0.059646642",698,23,2,"NULL","2",0,"NULL","NULL","NULL",2012,"older",-0.1055282,5,199,-0.095528311,-0.017893793,0.072952829
"646",7445,946,509,"29/04/2010",2010,"C","1","6280.675","NULL","NULL","NULL","27/02/2013",0.879510605,4,-0.140587458,"-0.045881558","-0.0947059","337","0.059646642","0.0947059",1035,34,3,"NULL","2.5",0,"NULL","NULL","NULL",2013,"older",-0.1055282,5,199,-0.095528311,-0.017893793,0.072952829
"647",7445,947,510,"29/04/2010",2010,"C","1","6280.675","NULL","NULL","NULL","28/05/2014",0.946815542,5,-0.090116028,"-0.140587458","0.05047143","455","-0.0947059","0.05047143",1490,49,4,"NULL","2.25",0,"NULL","NULL","NULL",2014,"older",-0.1055282,5,199,-0.095528311,-0.017893793,0.072952829
"648",7458,949,1127,"10/09/2008",2008,"S","2","4997.1","07/12/2012","NOT SEEN IN HEAT","1549","16/03/2010",1.025312824,2,0.013161155,"0.266198691","-0.253037536","547","NULL","0.253037536",552,18,2,"NULL","2.5",0,"4","3","3",2010,"older",NA,5,200,-0.07975504775,-0.127474727,0.127474727
